"...1","year","country_isocode","country_name","id","position","name","title","gender","birthyear","deadyear","party","party_english","party_otherlanguage","whogov_partyid","partyfacts_id","core","minister","leader","classification","portfolio_1","prestige_1","portfolio_2","prestige_2","portfolio_3","prestige_3","portfolio_4","prestige_4","m_finance","m_defense","m_agriculture","m_foreignaffairs","handcoded","degree_text","degreetype_text","occupation_text","politician_text","royal","Previously worked in an IFI","previously central banker","source 1","source 2","source 3","degree","degreetype","occupation","politician","tech_edu","tech_ind","non_civil","NA_reason"
72889,1980,"GAB","Gabon (Gabonese Republic)",452,"Min. Of Economy & Finance","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
72926,1981,"GAB","Gabon (Gabonese Republic)",489,"Min. Of Economy & Finance","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
72965,1982,"GAB","Gabon (Gabonese Republic)",528,"Min. Of Economy & Finance","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73015,1983,"GAB","Gabon (Gabonese Republic)",578,"Min. Of Economy & Finance","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73071,1984,"GAB","Gabon (Gabonese Republic)",634,"Min. Of Economy, Finance & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73131,1985,"GAB","Gabon (Gabonese Republic)",694,"Min. Of Economy, Finance & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73192,1986,"GAB","Gabon (Gabonese Republic)",755,"Min. Of Economy, Finance & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73259,1987,"GAB","Gabon (Gabonese Republic)",822,"Min. Of Finance, Budget & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73313,1988,"GAB","Gabon (Gabonese Republic)",876,"Min. Of Finance, Budget & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73366,1989,"GAB","Gabon (Gabonese Republic)",929,"Min. Of Finance, Budget & Participations","Jean-Pierre Lemboumba-Lepandou",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://fr.wikipedia.org/wiki/Jean-Pierre_Lemboumba-Lepandou","https://www.jeuneafrique.com/mag/522266/politique/gabon-jean-pierre-lemboumba-le-dernier-dinosaure/",NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73412,1990,"GAB","Gabon (Gabonese Republic)",975,"Min. Of Finance, Budget & Participations","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73439,1991,"GAB","Gabon                            (Gabonese",1002,"Min. Of Finance, Budget & Participations","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73468,1992,"GAB","Gabon (Gabonese Republic)",1031,"Min. Of Finance, Budget & Participations","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73498,1993,"GAB","Gabon (Gabonese Republic)",1061,"Min. Of Finance, Budget & Participations","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73531,1994,"GAB","Gabon (Gabonese Republic)",1094,"Min. Of Finance, Budget & Contributions","Marcel Doupamby-Matoka",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://gabonactu24.com/2024/05/04/marcel-doupamby-matoka-figure-de-proue-de-la-politique-gabonaise-seteint/","https://gabonactu.com/blog/2024/05/08/marcel-doupamby-matoka-avait-le-sens-du-sacrifice-pour-le-bonheur-de-la-collectivite-selon-le-prd/","https://www.gabonreview.com/disparition-de-marcel-doupamby-matoka-ancien-ministre-et-transformateur-de-fougamou/",10,16,21,1,0,0,1,"observed"
73557,1995,"GAB","Gabon (Gabonese Republic)",1120,"Min. Of Finance, Budget & Taxation","Marcel Doupamby-Matoka",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Tax, Revenue & Fiscal Policy","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://gabonactu24.com/2024/05/04/marcel-doupamby-matoka-figure-de-proue-de-la-politique-gabonaise-seteint/","https://gabonactu.com/blog/2024/05/08/marcel-doupamby-matoka-avait-le-sens-du-sacrifice-pour-le-bonheur-de-la-collectivite-selon-le-prd/","https://www.gabonreview.com/disparition-de-marcel-doupamby-matoka-ancien-ministre-et-transformateur-de-fougamou/",10,16,21,1,0,0,1,"observed"
73587,1996,"GAB","Gabon (Gabonese Republic)",1150,"Min. Of Finance, Budget & Taxation","Marcel Doupamby-Matoka",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Tax, Revenue & Fiscal Policy","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://gabonactu24.com/2024/05/04/marcel-doupamby-matoka-figure-de-proue-de-la-politique-gabonaise-seteint/","https://gabonactu.com/blog/2024/05/08/marcel-doupamby-matoka-avait-le-sens-du-sacrifice-pour-le-bonheur-de-la-collectivite-selon-le-prd/","https://www.gabonreview.com/disparition-de-marcel-doupamby-matoka-ancien-ministre-et-transformateur-de-fougamou/",10,16,21,1,0,0,1,"observed"
73618,1997,"GAB","Gabon (Gabonese Republic)",1181,"Min. Of Finance, Budget & Taxation","Marcel Doupamby-Matoka",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","Tax, Revenue & Fiscal Policy","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://gabonactu24.com/2024/05/04/marcel-doupamby-matoka-figure-de-proue-de-la-politique-gabonaise-seteint/","https://gabonactu.com/blog/2024/05/08/marcel-doupamby-matoka-avait-le-sens-du-sacrifice-pour-le-bonheur-de-la-collectivite-selon-le-prd/","https://www.gabonreview.com/disparition-de-marcel-doupamby-matoka-ancien-ministre-et-transformateur-de-fougamou/",10,16,21,1,0,0,1,"observed"
73651,1998,"GAB","Gabon (Gabonese Republic)",1214,"Min. Of Finance, Economy, Budget & Privatization","Marcel Doupamby-Matoka",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","1. No prior political experience","No","No","No","https://gabonactu24.com/2024/05/04/marcel-doupamby-matoka-figure-de-proue-de-la-politique-gabonaise-seteint/","https://gabonactu.com/blog/2024/05/08/marcel-doupamby-matoka-avait-le-sens-du-sacrifice-pour-le-bonheur-de-la-collectivite-selon-le-prd/","https://www.gabonreview.com/disparition-de-marcel-doupamby-matoka-ancien-ministre-et-transformateur-de-fougamou/",10,16,21,1,0,0,1,"observed"
73686,1999,"GAB","Gabon (Gabonese Republic)",1249,"Min. Of Finance, Economy, Budget & Privatization","Claude Ayo Idguendha",NA,"Male",NA,NA,"unknown",NA,NA,"GAB-unknown",NA,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","No","NA","NA","https://yannickandy.wixsite.com/241manager/claude-ayo-iguendha-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
73722,2000,"GAB","Gabon (Gabonese Republic)",1285,"Min. Of Finance, Economy, Budget & Privatization","Emile Doumba",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","15. CEO/owner large private company (more than 50 employees)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Emile_Doumba","https://emiledoumba.yolasite.com/","https://fr.wikipedia.org/wiki/Institut_d%27administration_des_entreprises_d%27Aix-en-Provence",8,12,15,1,1,1,1,"observed"
73758,2001,"GAB","Gabon",1321,"Min. Of Finance, Economy, Budget & Privatization","Emile Doumba",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","15. CEO/owner large private company (more than 50 employees)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Emile_Doumba","https://emiledoumba.yolasite.com/","https://fr.wikipedia.org/wiki/Institut_d%27administration_des_entreprises_d%27Aix-en-Provence",8,12,15,1,1,1,1,"observed"
73797,2002,"GAB","Gabon",1360,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73840,2003,"GAB","Gabon",1403,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73883,2004,"GAB","Gabon",1446,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73926,2005,"GAB","Gabon",1489,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
73969,2006,"GAB","Gabon",1532,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
74012,2007,"GAB","Gabon",1575,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
74058,2008,"GAB","Gabon",1621,"Min. Of St For Economy, Finance, Budget & Privatization","Paul Toungui",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","2. Mathematics/Computer science","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://en.wikipedia.org/wiki/Paul_Toungui",NA,NA,10,2,22,3,0,0,0,"observed"
74098,2009,"GAB","Gabon",1661,"Min. Of St For Economy, Finance, Budget & Privatization","Blaise Louembe",NA,"Male",1960,"A (2020)","bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20100418011056/http://www.finances.gouv.ga/rubrique.php3?id_rubrique=28",NA,NA,8,12,22,1,1,0,0,"observed"
74138,2010,"GAB","Gabon",1701,"Min. Of St For Economy, Finance, Budget & Privatization","Blaise Louembe",NA,"Male",1960,"A (2020)","bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20100418011056/http://www.finances.gouv.ga/rubrique.php3?id_rubrique=28",NA,NA,8,12,22,1,1,0,0,"observed"
74178,2011,"GAB","Gabon",1741,"Min. Of St For Economy, Finance, Budget & Privatization","Blaise Louembe",NA,"Male",1960,"A (2020)","bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://web.archive.org/web/20100418011056/http://www.finances.gouv.ga/rubrique.php3?id_rubrique=28",NA,NA,8,12,22,1,1,0,0,"observed"
74211,2012,"GAB","Gabon",1774,"Min. Of Budget & Accounting","Christian Rose Ossoucah Raponda",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Rose_Christiane_Raponda",NA,NA,NA,NA,22,1,NA,0,0,"observed"
74231,2013,"GAB","Gabon",1794,"Min. Of Budget & Accounting","Christian Rose Ossoucah Raponda",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Rose_Christiane_Raponda",NA,NA,NA,NA,22,1,NA,0,0,"observed"
74251,2014,"GAB","Gabon",1814,"Min. Of Budget & Accounting","Christian Rose Ossoucah Raponda",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://en.wikipedia.org/wiki/Rose_Christiane_Raponda",NA,NA,NA,NA,22,1,NA,0,0,"observed"
74271,2015,"GAB","Gabon",1834,"Min. Of Budget & Public Finance","Christian Magnagna",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","23. Other white-collar job (unknown sector)","1. No prior political experience","No","No","No","https://gabonactu.com/blog/2024/06/21/christian-magnagnga-nomme-pca-divindo-iron/",NA,NA,8,6,23,1,0,0,NA,"observed"
74297,2016,"GAB","Gabon",1860,"Min. Of Budget & Public Finance","Christian Magnagna",NA,"Male",NA,NA,"bdg pdg","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc DÃ©mocratique Gabonais / Parti DÃ©mocratique Gabonais","GAB-bdg pdg",5200,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","23. Other white-collar job (unknown sector)","1. No prior political experience","No","No","No","https://gabonactu.com/blog/2024/06/21/christian-magnagnga-nomme-pca-divindo-iron/",NA,NA,8,6,23,1,0,0,NA,"observed"
